Time (h),XMEAS-1,XMEAS-2,XMEAS-3,XMEAS-4,XMEAS-5,XMEAS-6,XMEAS-7,XMEAS-8,XMEAS-9,XMEAS-10,XMEAS-11,XMEAS-12,XMEAS-13,XMEAS-14,XMEAS-15,XMEAS-16,XMEAS-17,XMEAS-18,XMEAS-19,XMEAS-20,XMEAS-21,XMEAS-22,XMEAS-23,XMEAS-24,XMEAS-25,XMEAS-26,XMEAS-27,XMEAS-28,XMEAS-29,XMEAS-30,XMEAS-31,XMEAS-32,XMEAS-33,XMEAS-34,XMEAS-35,XMEAS-36,XMEAS-37,XMEAS-38,XMEAS-39,XMEAS-40,XMEAS-41,XMV-1,XMV-2,XMV-3,XMV-4,XMV-5,XMV-6,XMV-7,XMV-8,XMV-9,XMV-10,XMV-11,XMV-12
0,0.27103287366697826,3649.7394146853667,4451.3207909147332,9.2231423802172667,32.392899763142509,47.559753627813237,2798.9757990229973,64.995824522982446,122.89879643832488,0.19782645644877209,91.993267258503607,49.970860276782211,2703.5210713147667,25.257558630117796,49.681867317700217,3330.8103259239074,22.886207339609491,66.628302844044072,0,272.78217720412334,102.4800282325948,92.262530705397239,32.149651732853258,14.878491704986768,18.851694880506866,5.9987577625726507,16.668670275656336,4.0543784129799212,32.629676163379287,21.703562271982925,13.297501161690468,0.89583558475202463,16.1374011792979,5.3961314141010179,6.6753611263327652,3.2645310984636198,0.010714870958156607,0.57471747182924515,0.1861358578788315,53.763097690394424,43.985723344238586,62.806983901159221,53.286708861352047,26.662172563362368,60.482853992876215,0,24.229300906565072,37.208198128091411,46.430526395103641,0,35.86532151232776,12.930642047543767,100
0.016666666666666666,0.27172022362322373,3645.989370774982,4425.4177829740484,9.2278269764246694,32.199073797850069,47.383530317054976,2798.661049783926,64.464427405018284,122.87951276774081,0.19814636249266476,92.000349870874501,49.594416634986274,2703.4010134219993,25.327352686167618,48.843366545899691,3330.6146749128857,22.873485693630549,66.626709672966669,-0.14233205098425969,272.71233059263079,102.47279369902127,92.301503424154944,32.149651732853258,14.878491704986768,18.851694880506866,5.9987577625726507,16.668670275656336,4.0543784129799212,32.629676163379287,21.703562271982925,13.297501161690468,0.89583558475202463,16.1374011792979,5.3961314141010179,6.6753611263327652,3.2645310984636198,0.010714870958156607,0.57471747182924515,0.1861358578788315,53.763097690394424,43.985723344238586,62.815401861230342,53.266777402065394,26.671232639687041,60.527989586277535,0,24.170350834053867,37.207227854515963,46.440064354183015,0,36.069354094207554,10.626667833705545,100
0.033333333333333333,0.27246787587513088,3635.4183503777836,4454.1167473140022,9.3010286767800245,32.417220172683457,47.58952013035254,2798.9356159839926,65.374586938089678,122.91656537331563,0.19690274324160964,92.017048810538981,48.688648418723581,2704.7880776894476,25.261997771556018,48.962204124950588,3331.2868655790317,22.995413632100099,66.627709105334361,0.83027152537833893,272.74318159006384,102.48327615870414,92.334734808074415,32.149651732853258,14.878491704986768,18.851694880506866,5.9987577625726507,16.668670275656336,4.0543784129799212,32.629676163379287,21.703562271982925,13.297501161690468,0.89583558475202463,16.1374011792979,5.3961314141010179,6.6753611263327652,3.2645310984636198,0.010714870958156607,0.57471747182924515,0.1861358578788315,53.763097690394424,43.985723344238586,62.822075652146033,53.258381124729389,26.676419671626523,60.497726548466382,0,24.122184833038279,37.204292384843434,46.45049332382429,0,35.900062214790076,10.958184256388655,100
0.049999999999999996,0.2723257375427387,3657.4448382430742,4440.3834751494951,9.1810920065937829,32.484484117955937,47.482967743560778,2799.0171745220941,65.658061533501424,122.90274048623117,0.19481082556555648,91.98325561564981,49.681038256305968,2703.5303428806874,25.172121315969548,47.262929298453358,3331.8058436135689,22.843723106329584,66.619547286585473,0.20572719620540736,272.90175015562352,102.47592437366428,92.078536504890323,32.149651732853258,14.878491704986768,18.851694880506866,5.9987577625726507,16.668670275656336,4.0543784129799212,32.629676163379287,21.703562271982925,13.297501161690468,0.89583558475202463,16.1374011792979,5.3961314141010179,6.6753611263327652,3.2645310984636198,0.010714870958156607,0.57471747182924515,0.1861358578788315,53.763097690394424,43.985723344238586,62.818897095102848,53.248463343410613,26.679070416122755,60.47231046817322,0,24.108561667240622,37.190570830965434,46.44074427341436,0,35.866224594645317,15.576163671557715,100
0.066666666666666666,0.26998705929085431,3652.15939593651,4467.9426016659172,9.2507503275929928,32.43752947481746,47.458713786727479,2798.2579399711481,64.497926526400605,122.88552805186288,0.19537433271044533,91.934981748367079,51.264703126202015,2703.2002862872532,25.120438196773133,49.78677015390894,3330.6812205573174,22.710732272644609,66.606243459408688,-0.45943548803916195,272.60907182466792,102.46972123902951,92.199087223537219,32.149651732853258,14.878491704986768,18.851694880506866,5.9987577625726507,16.668670275656336,4.0543784129799212,32.629676163379287,21.703562271982925,13.297501161690468,0.89583558475202463,16.1374011792979,5.3961314141010179,6.6753611263327652,3.2645310984636198,0.010714870958156607,0.57471747182924515,0.1861358578788315,53.763097690394424,43.985723344238586,62.819492970611599,53.24874988297595,26.678259451542161,60.482740471918014,0,24.055730479228831,37.209294671851758,46.433001514189783,0,35.92658304143982,10.834138353568928,100
0.083333333333333329,0.27181831923788385,3653.6944690187811,4441.2975396153388,9.1861208121786539,32.678952509532969,47.498948551337641,2799.2796863842395,64.240355768898112,122.89562527169998,0.19327570127549137,91.941041487171731,49.288679753604605,2703.9773609235249,25.287915145916831,49.103791417620876,3330.8613601163424,23.055285570861457,66.610488027595252,-0.14211140620755031,272.73286018662134,102.50177565533519,92.37605721288422,32.149651732853258,14.878491704986768,18.851694880506866,5.9987577625726507,16.668670275656336,4.0543784129799212,32.629676163379287,21.703562271982925,13.297501161690468,0.89583558475202463,16.1374011792979,5.3961314141010179,6.6753611263327652,3.2645310984636198,0.010714870958156607,0.57471747182924515,0.1861358578788315,53.763097690394424,43.985723344238586,62.831416013799256,53.235133421044537,26.678898171451877,60.541530075598196,0,23.984768963919908,37.206632491753012,46.432413924637643,0,35.771169832568908,9.9702383088858006,100
0.099999999999999992,0.27149291176932316,3655.4036535451792,4436.7744019010488,9.2062524702627222,32.39424143102314,47.515709826482365,2799.5309480012943,65.396056741429888,122.91365076696181,0.19493542532438796,92.000474423084412,49.504084049969457,2704.1857799161421,25.148498054824518,50.338951855538703,3331.5153846000399,23.070998850924187,66.603703226970026,-0.64892311445437367,273.01898398219504,102.49862732671103,92.439789501993062,32.149651732853258,14.878491704986768,18.851694880506866,5.9987577625726507,16.668670275656336,4.0543784129799212,32.629676163379287,21.703562271982925,13.297501161690468,0.89583558475202463,16.1374011792979,5.3961314141010179,6.6753611263327652,3.2645310984636198,0.010714870958156607,0.57471747182924515,0.1861358578788315,53.763097690394424,43.985723344238586,62.830995024942112,53.221757321160879,26.67711859719299,60.585699103100758,0,23.967843465036683,37.216474943239298,46.420702127095673,0,36.051220925483193,13.157933238671205,100
0.11666666666666667,0.27307263639790202,3656.6927004776157,4461.4113416631417,9.1672195451466401,32.283720280208207,47.510191773695979,2800.166056182893,64.872578255776531,122.91163747632618,0.1959276037910441,92.030001051866293,49.898373633330891,2704.1300496370541,25.392464663552499,48.690720473654515,3332.1947664937179,22.827692515784449,66.620230984693464,0.022203186131082474,273.12197284426895,102.4602635117016,92.360781581109578,32.470382937845883,14.908718079427594,19.035199670225293,6.0730458597363128,16.341506655270063,4.0814732938323042,32.86849977315515,21.669713803326275,13.269552924375182,0.84645758424954998,16.149863672621155,5.4048879174066489,6.6760026810432205,3.227153889957397,0.010714870958156607,0.57471747182924515,0.1861358578788315,53.763097690394424,43.985723344238586,62.831287036266517,53.210889630280306,26.682619845191205,60.549017144683084,0,24.010459470269389,37.216387531613393,46.415655541234919,0,35.809843898453217,11.299858880161889,100
0.13333333333333333,0.27201497854443268,3653.1406041997711,4454.8256134173753,9.3203771225993748,32.458069205794168,47.858772029499249,2799.9832798590351,65.065530076208375,122.92226600520431,0.19414957115029516,92.022899522588759,50.424529046872102,2704.4085765668256,25.121260708618635,47.81620679910651,3331.5495549124335,22.988368064031196,66.610103056603506,0.15798096877988427,272.88355866334416,102.48051671664464,92.275805989560084,32.470382937845883,14.908718079427594,19.035199670225293,6.0730458597363128,16.341506655270063,4.0814732938323042,32.86849977315515,21.669713803326275,13.269552924375182,0.84645758424954998,16.149863672621155,5.4048879174066489,6.6760026810432205,3.227153889957397,0.010714870958156607,0.57471747182924515,0.1861358578788315,53.763097690394424,43.985723344238586,62.825124429474862,53.203894358399097,26.682739155171568,60.550032486083097,0,24.050632129108042,37.206070322596048,46.404447913980704,0,35.938778795022081,13.129137528530894,100
0.14999999999999999,0.27325690422348992,3633.228293976556,4453.5451985577683,9.1961293830932345,32.53581591279071,47.661964212560811,2800.3461506635253,63.885543055866862,122.90536256604311,0.19452714731815704,92.017166797927516,50.118679300334861,2705.0393762076446,25.271140545997504,50.705217375399371,3331.9360622002077,22.879591901100437,66.612967416551371,0.97134181272704145,273.14629265369956,102.46128025649929,92.394220671863906,32.470382937845883,14.908718079427594,19.035199670225293,6.0730458597363128,16.341506655270063,4.0814732938323042,32.86849977315515,21.669713803326275,13.269552924375182,0.84645758424954998,16.149863672621155,5.4048879174066489,6.6760026810432205,3.227153889957397,0.010714870958156607,0.57471747182924515,0.1861358578788315,53.763097690394424,43.985723344238586,62.834429366904182,53.19847565551747,26.685601509342185,60.577777447287566,0,24.085931446821451,37.210731186568076,46.422413411005891,0,36.008936835269928,14.188787415224828,100
