FOT_DIAG,0,0,48.5,0.5,51,45,45,35,40,1,1,41.105812072753906,18.113491058349609,35.944588369409736,12.209547880014606
FOT_DIAG,0.016666666666666666,0,48.5,0.5,51,45,45,35,40,1,1,36.069354094207554,10.626667833705545,35.926963607868714,12.021331482524117
FOT_DIAG,0.033333333333333333,0,48.5,0.5,51,45,45,35,40,1,1,35.900062214790076,10.958184256388655,35.908267845785829,12.165677606669263
FOT_DIAG,0.049999999999999996,0,48.5,0.5,51,45,45,35,40,1,1,35.923375199558429,14.134122084247444,35.975760926518767,14.167049947887003
FOT_DIAG,0.066666666666666666,0,48.5,0.5,51,45,45,35,40,1,1,35.92658304143982,10.834138353568928,35.910847701525732,11.776919159536943
FOT_DIAG,0.083333333333333329,0,48.5,0.5,51,45,45,35,40,1,1,35.771169832568908,9.9702383088858006,35.813578809769325,11.626627074949702
FOT_DIAG,0.099999999999999992,0,48.5,0.5,51,45,45,35,40,1,1,35.942097488458181,13.302089780270467,35.963811366645999,12.931590557201568
FOT_DIAG,0.11666666666666667,0,48.5,0.5,51,45,45,35,40,1,1,35.809843898453217,11.299858880161889,36.02915077900326,12.444627924524069
FOT_DIAG,0.13333333333333333,0,48.5,0.5,51,45,45,35,40,1,1,35.938778795022081,13.129137528530894,35.940767012780007,12.808604477829002
FOT_DIAG,0.14999999999999999,0,48.5,0.5,51,45,45,35,40,1,1,35.714805348159196,16.060792588520421,35.898827692857544,12.602207815630997
FOT_DIAG,0.16666666666666666,0,48.5,0.5,51,45,45,35,40,1,1,36.078377490275145,13.433951625633233,35.999673120162079,12.224935979244668
FOT_DIAG,0.18333333333333332,0,48.5,0.5,51,45,45,35,40,1,1,35.842932759210285,11.371880541040751,35.944127241916838,11.678510096361771
FOT_DIAG,0.19999999999999998,0,48.5,0.5,51,45,45,35,40,1,1,35.767175858260543,11.184291743165531,35.894443497956885,11.496607724286939
FOT_DIAG,0.21666666666666665,0,48.5,0.5,51,45,45,35,40,1,1,35.967995311232741,14.38038013770872,35.938121465346015,11.918889678274054
FOT_DIAG,0.23333333333333334,0,48.5,0.5,51,45,45,35,40,1,1,35.94624679814342,12.730527887384515,35.987751157926425,13.476360991107748
FOT_DIAG,0.25,0,48.5,0.5,51,45,45,35,40,1,1,35.854690797510159,7.8089294308965602,35.917612000328937,11.056026236529664
FOT_DIAG,0.26666666666666666,0,48.5,0.5,51,45,45,35,40,1,1,35.898514960681617,14.564587811761132,35.923038014715061,12.513770121811856
FOT_DIAG,0.28333333333333333,0,48.5,0.5,51,45,45,35,40,1,1,35.931885093604272,12.429220365666145,35.923526013472227,12.424990034232724
FOT_DIAG,0.29999999999999999,0,48.5,0.5,51,45,45,35,40,1,1,35.891381028852578,12.287604880280234,35.831699205678248,12.125192113193954
FOT_DIAG,0.31666666666666665,0,48.5,0.5,51,45,45,35,40,1,1,36.014683082403963,11.191482381127292,35.950790954947095,12.392397291085372
FOT_DIAG,0.33333333333333331,0,48.5,0.5,51,45,45,35,40,1,1,35.995976634800613,12.334420660447748,35.974619378833957,12.770213974664788
FOT_DIAG,0.34999999999999998,0,48.5,0.5,51,45,45,35,40,1,1,36.05058017335287,11.604625335142732,35.994892498020583,11.57512559725587
FOT_DIAG,0.36666666666666664,0,48.5,0.5,51,45,45,35,40,1,1,35.755441059089804,12.627458313051644,35.856600318631592,11.985590410509749
FOT_DIAG,0.3833333333333333,0,48.5,0.5,51,45,45,35,40,1,1,35.834444394560286,12.46846085840164,35.933978905370218,12.623187505540512
